location,Mname,date
USA,Pfizer/BioNTech,2021/11/8
USA,Johnson&Johnson,2021/11/9
USA,Moderna,2021/11/9
USA,Pfizer/BioNTech,2021/11/9
USA,Johnson&Johnson,2021/11/10
USA,Moderna,2021/11/10
USA,Pfizer/BioNTech,2021/11/10
USA,Johnson&Johnson,2021/11/11
USA,Moderna,2021/11/11
USA,Pfizer/BioNTech,2021/11/11
USA,Johnson&Johnson,2021/11/12
USA,Moderna,2021/11/12
USA,Pfizer/BioNTech,2021/11/12
USA,Johnson&Johnson,2021/11/13
USA,Moderna,2021/11/13
USA,Pfizer/BioNTech,2021/11/13
USA,Johnson&Johnson,2021/11/14
USA,Moderna,2021/11/14
USA,Pfizer/BioNTech,2021/11/14
USA,Johnson&Johnson,2021/11/15
USA,Moderna,2021/11/15
USA,Pfizer/BioNTech,2021/11/15
USA,Johnson&Johnson,2021/11/16
USA,Moderna,2021/11/16
USA,Pfizer/BioNTech,2021/11/16
USA,Johnson&Johnson,2021/11/17
USA,Moderna,2021/11/17
USA,Pfizer/BioNTech,2021/11/17
USA,Johnson&Johnson,2021/11/18
USA,Moderna,2021/11/18
USA,Pfizer/BioNTech,2021/11/18
USA,Johnson&Johnson,2021/11/19
USA,Moderna,2021/11/19
USA,Pfizer/BioNTech,2021/11/19
USA,Johnson&Johnson,2021/11/20
USA,Moderna,2021/11/20
USA,Pfizer/BioNTech,2021/11/20
USA,Johnson&Johnson,2021/11/21
USA,Moderna,2021/11/21
USA,Pfizer/BioNTech,2021/11/21
USA,Johnson&Johnson,2021/11/22
USA,Moderna,2021/11/22
USA,Pfizer/BioNTech,2021/11/22
USA,Johnson&Johnson,2021/11/23
USA,Moderna,2021/11/23
USA,Pfizer/BioNTech,2021/11/23
USA,Johnson&Johnson,2021/11/24
USA,Moderna,2021/11/24
USA,Pfizer/BioNTech,2021/11/24
USA,Johnson&Johnson,2021/11/25
USA,Moderna,2021/11/25
USA,Pfizer/BioNTech,2021/11/25
USA,Johnson&Johnson,2021/11/26
USA,Moderna,2021/11/26
USA,Pfizer/BioNTech,2021/11/26
USA,Johnson&Johnson,2021/11/27
USA,Moderna,2021/11/27
USA,Pfizer/BioNTech,2021/11/27
USA,Johnson&Johnson,2021/11/28
USA,Moderna,2021/11/28
USA,Pfizer/BioNTech,2021/11/28
USA,Johnson&Johnson,2021/11/29
USA,Moderna,2021/11/29
USA,Pfizer/BioNTech,2021/11/29
USA,Johnson&Johnson,2021/11/30
USA,Moderna,2021/11/30
USA,Pfizer/BioNTech,2021/11/30
USA,Johnson&Johnson,2021/12/1
USA,Moderna,2021/12/1
USA,Pfizer/BioNTech,2021/12/1
USA,Johnson&Johnson,2021/12/2
USA,Moderna,2021/12/2
USA,Pfizer/BioNTech,2021/12/2
USA,Johnson&Johnson,2021/12/3
USA,Moderna,2021/12/3
USA,Pfizer/BioNTech,2021/12/3
USA,Johnson&Johnson,2021/12/4
USA,Moderna,2021/12/4
USA,Pfizer/BioNTech,2021/12/4
USA,Johnson&Johnson,2021/12/5
USA,Moderna,2021/12/5
USA,Pfizer/BioNTech,2021/12/5
USA,Johnson&Johnson,2021/12/6
USA,Moderna,2021/12/6
USA,Pfizer/BioNTech,2021/12/6
USA,Johnson&Johnson,2021/12/7
USA,Moderna,2021/12/7
USA,Pfizer/BioNTech,2021/12/7
USA,Johnson&Johnson,2021/12/8
USA,Moderna,2021/12/8
USA,Pfizer/BioNTech,2021/12/8
USA,Johnson&Johnson,2021/12/9
USA,Moderna,2021/12/9
USA,Pfizer/BioNTech,2021/12/9
USA,Johnson&Johnson,2021/12/10
USA,Moderna,2021/12/10
USA,Pfizer/BioNTech,2021/12/10
USA,Johnson&Johnson,2021/12/11
USA,Moderna,2021/12/11
USA,Pfizer/BioNTech,2021/12/11
USA,Johnson&Johnson,2021/12/12
USA,Moderna,2021/12/12
USA,Pfizer/BioNTech,2021/12/12
USA,Johnson&Johnson,2021/12/13
USA,Moderna,2021/12/13
USA,Pfizer/BioNTech,2021/12/13
USA,Johnson&Johnson,2021/12/14
USA,Moderna,2021/12/14
USA,Pfizer/BioNTech,2021/12/14
USA,Johnson&Johnson,2021/12/15
USA,Moderna,2021/12/15
USA,Pfizer/BioNTech,2021/12/15
USA,Johnson&Johnson,2021/12/16
USA,Moderna,2021/12/16
USA,Pfizer/BioNTech,2021/12/16
USA,Johnson&Johnson,2021/12/17
USA,Moderna,2021/12/17
USA,Pfizer/BioNTech,2021/12/17
USA,Johnson&Johnson,2021/12/18
USA,Moderna,2021/12/18
USA,Pfizer/BioNTech,2021/12/18
USA,Johnson&Johnson,2021/12/19
USA,Moderna,2021/12/19
USA,Pfizer/BioNTech,2021/12/19
USA,Johnson&Johnson,2021/12/20
USA,Moderna,2021/12/20
USA,Pfizer/BioNTech,2021/12/20
USA,Johnson&Johnson,2021/12/21
USA,Moderna,2021/12/21
USA,Pfizer/BioNTech,2021/12/21
USA,Johnson&Johnson,2021/12/22
USA,Moderna,2021/12/22
USA,Pfizer/BioNTech,2021/12/22
USA,Johnson&Johnson,2021/12/23
USA,Moderna,2021/12/23
USA,Pfizer/BioNTech,2021/12/23
USA,Johnson&Johnson,2021/12/24
USA,Moderna,2021/12/24
USA,Pfizer/BioNTech,2021/12/24
USA,Johnson&Johnson,2021/12/25
USA,Moderna,2021/12/25
USA,Pfizer/BioNTech,2021/12/25
USA,Johnson&Johnson,2021/12/26
USA,Moderna,2021/12/26
USA,Pfizer/BioNTech,2021/12/26
USA,Johnson&Johnson,2021/12/27
USA,Moderna,2021/12/27
USA,Pfizer/BioNTech,2021/12/27
USA,Johnson&Johnson,2021/12/28
USA,Moderna,2021/12/28
USA,Pfizer/BioNTech,2021/12/28
USA,Johnson&Johnson,2021/12/29
USA,Moderna,2021/12/29
USA,Pfizer/BioNTech,2021/12/29
USA,Johnson&Johnson,2021/12/30
USA,Moderna,2021/12/30
USA,Pfizer/BioNTech,2021/12/30
USA,Johnson&Johnson,2021/12/31
USA,Moderna,2021/12/31
USA,Pfizer/BioNTech,2021/12/31
USA,Johnson&Johnson,2022/1/1
USA,Moderna,2022/1/1
USA,Pfizer/BioNTech,2022/1/1
USA,Johnson&Johnson,2022/1/2
USA,Moderna,2022/1/2
USA,Pfizer/BioNTech,2022/1/2
USA,Johnson&Johnson,2022/1/3
USA,Moderna,2022/1/3
USA,Pfizer/BioNTech,2022/1/3
USA,Johnson&Johnson,2022/1/4
USA,Moderna,2022/1/4
USA,Pfizer/BioNTech,2022/1/4
USA,Johnson&Johnson,2022/1/5
USA,Moderna,2022/1/5
USA,Pfizer/BioNTech,2022/1/5
USA,Johnson&Johnson,2022/1/6
USA,Moderna,2022/1/6
USA,Pfizer/BioNTech,2022/1/6
USA,Johnson&Johnson,2022/1/7
USA,Moderna,2022/1/7
USA,Pfizer/BioNTech,2022/1/7
USA,Johnson&Johnson,2022/1/8
USA,Moderna,2022/1/8
USA,Pfizer/BioNTech,2022/1/8
USA,Johnson&Johnson,2022/1/9
USA,Moderna,2022/1/9
USA,Pfizer/BioNTech,2022/1/9
USA,Johnson&Johnson,2022/1/10
USA,Moderna,2022/1/10
USA,Pfizer/BioNTech,2022/1/10
USA,Johnson&Johnson,2022/1/11
USA,Moderna,2022/1/11
USA,Pfizer/BioNTech,2022/1/11
USA,Johnson&Johnson,2022/1/12
USA,Moderna,2022/1/12
USA,Pfizer/BioNTech,2022/1/12
USA,Johnson&Johnson,2022/1/13
USA,Moderna,2022/1/13
USA,Pfizer/BioNTech,2022/1/13
USA,Johnson&Johnson,2022/1/14
USA,Moderna,2022/1/14
USA,Pfizer/BioNTech,2022/1/14
USA,Johnson&Johnson,2022/1/15
USA,Moderna,2022/1/15
USA,Pfizer/BioNTech,2022/1/15
USA,Johnson&Johnson,2022/1/16
USA,Moderna,2022/1/16
USA,Pfizer/BioNTech,2022/1/16
USA,Johnson&Johnson,2022/1/17
USA,Moderna,2022/1/17
USA,Pfizer/BioNTech,2022/1/17
USA,Johnson&Johnson,2022/1/18
USA,Moderna,2022/1/18
USA,Pfizer/BioNTech,2022/1/18
USA,Johnson&Johnson,2022/1/19
USA,Moderna,2022/1/19
USA,Pfizer/BioNTech,2022/1/19
USA,Johnson&Johnson,2022/1/20
USA,Moderna,2022/1/20
USA,Pfizer/BioNTech,2022/1/20
USA,Johnson&Johnson,2022/1/21
USA,Moderna,2022/1/21
USA,Pfizer/BioNTech,2022/1/21
USA,Johnson&Johnson,2022/1/22
USA,Moderna,2022/1/22
USA,Pfizer/BioNTech,2022/1/22
USA,Johnson&Johnson,2022/1/23
USA,Moderna,2022/1/23
USA,Pfizer/BioNTech,2022/1/23
USA,Johnson&Johnson,2022/1/24
USA,Moderna,2022/1/24
USA,Pfizer/BioNTech,2022/1/24
USA,Johnson&Johnson,2022/1/25
USA,Moderna,2022/1/25
USA,Pfizer/BioNTech,2022/1/25
USA,Johnson&Johnson,2022/1/26
USA,Moderna,2022/1/26
USA,Pfizer/BioNTech,2022/1/26
USA,Johnson&Johnson,2022/1/27
USA,Moderna,2022/1/27
USA,Pfizer/BioNTech,2022/1/27
USA,Johnson&Johnson,2022/1/28
USA,Moderna,2022/1/28
USA,Pfizer/BioNTech,2022/1/28
USA,Johnson&Johnson,2022/1/29
USA,Moderna,2022/1/29
USA,Pfizer/BioNTech,2022/1/29
USA,Johnson&Johnson,2022/1/30
USA,Moderna,2022/1/30
USA,Pfizer/BioNTech,2022/1/30
USA,Johnson&Johnson,2022/1/31
USA,Moderna,2022/1/31
USA,Pfizer/BioNTech,2022/1/31
USA,Johnson&Johnson,2022/2/1
USA,Moderna,2022/2/1
USA,Pfizer/BioNTech,2022/2/1
USA,Johnson&Johnson,2022/2/2
USA,Moderna,2022/2/2
USA,Pfizer/BioNTech,2022/2/2
USA,Johnson&Johnson,2022/2/3
USA,Moderna,2022/2/3
USA,Pfizer/BioNTech,2022/2/3
USA,Johnson&Johnson,2022/2/4
USA,Moderna,2022/2/4
USA,Pfizer/BioNTech,2022/2/4
USA,Johnson&Johnson,2022/2/5
USA,Moderna,2022/2/5
USA,Pfizer/BioNTech,2022/2/5
USA,Johnson&Johnson,2022/2/6
USA,Moderna,2022/2/6
USA,Pfizer/BioNTech,2022/2/6
USA,Johnson&Johnson,2022/2/7
USA,Moderna,2022/2/7
USA,Pfizer/BioNTech,2022/2/7
USA,Johnson&Johnson,2022/2/8
USA,Moderna,2022/2/8
USA,Pfizer/BioNTech,2022/2/8
USA,Johnson&Johnson,2022/2/9
USA,Moderna,2022/2/9
USA,Pfizer/BioNTech,2022/2/9
USA,Johnson&Johnson,2022/2/10
USA,Moderna,2022/2/10
USA,Pfizer/BioNTech,2022/2/10
USA,Johnson&Johnson,2022/2/11
USA,Moderna,2022/2/11
USA,Pfizer/BioNTech,2022/2/11
USA,Johnson&Johnson,2022/2/12
USA,Moderna,2022/2/12
USA,Pfizer/BioNTech,2022/2/12
USA,Johnson&Johnson,2022/2/13
USA,Moderna,2022/2/13
USA,Pfizer/BioNTech,2022/2/13
USA,Johnson&Johnson,2022/2/14
USA,Moderna,2022/2/14
USA,Pfizer/BioNTech,2022/2/14
USA,Johnson&Johnson,2022/2/15
USA,Moderna,2022/2/15
USA,Pfizer/BioNTech,2022/2/15
USA,Johnson&Johnson,2022/2/16
USA,Moderna,2022/2/16
USA,Pfizer/BioNTech,2022/2/16
USA,Johnson&Johnson,2022/2/17
USA,Moderna,2022/2/17
USA,Pfizer/BioNTech,2022/2/17
USA,Johnson&Johnson,2022/2/18
USA,Moderna,2022/2/18
USA,Pfizer/BioNTech,2022/2/18
USA,Johnson&Johnson,2022/2/19
USA,Moderna,2022/2/19
USA,Pfizer/BioNTech,2022/2/19
USA,Johnson&Johnson,2022/2/20
USA,Moderna,2022/2/20
USA,Pfizer/BioNTech,2022/2/20
USA,Johnson&Johnson,2022/2/21
USA,Moderna,2022/2/21
USA,Pfizer/BioNTech,2022/2/21
USA,Johnson&Johnson,2022/2/22
USA,Moderna,2022/2/22
USA,Pfizer/BioNTech,2022/2/22
USA,Johnson&Johnson,2022/2/23
USA,Moderna,2022/2/23
USA,Pfizer/BioNTech,2022/2/23
USA,Johnson&Johnson,2022/2/24
USA,Moderna,2022/2/24
USA,Pfizer/BioNTech,2022/2/24
USA,Johnson&Johnson,2022/2/25
USA,Moderna,2022/2/25
USA,Pfizer/BioNTech,2022/2/25
USA,Johnson&Johnson,2022/2/26
USA,Moderna,2022/2/26
USA,Pfizer/BioNTech,2022/2/26
USA,Johnson&Johnson,2022/2/27
USA,Moderna,2022/2/27
USA,Pfizer/BioNTech,2022/2/27
USA,Johnson&Johnson,2022/2/28
USA,Moderna,2022/2/28
USA,Pfizer/BioNTech,2022/2/28
USA,Johnson&Johnson,2022/3/1
USA,Moderna,2022/3/1
USA,Pfizer/BioNTech,2022/3/1
USA,Johnson&Johnson,2022/3/2
USA,Moderna,2022/3/2
USA,Pfizer/BioNTech,2022/3/2
USA,Johnson&Johnson,2022/3/3
USA,Moderna,2022/3/3
USA,Pfizer/BioNTech,2022/3/3
USA,Johnson&Johnson,2022/3/4
USA,Moderna,2022/3/4
USA,Pfizer/BioNTech,2022/3/4
USA,Johnson&Johnson,2022/3/5
USA,Moderna,2022/3/5
USA,Pfizer/BioNTech,2022/3/5
USA,Johnson&Johnson,2022/3/6
USA,Moderna,2022/3/6
USA,Pfizer/BioNTech,2022/3/6
USA,Johnson&Johnson,2022/3/7
USA,Moderna,2022/3/7
USA,Pfizer/BioNTech,2022/3/7
USA,Johnson&Johnson,2022/3/8
USA,Moderna,2022/3/8
USA,Pfizer/BioNTech,2022/3/8
USA,Johnson&Johnson,2022/3/9
USA,Moderna,2022/3/9
USA,Pfizer/BioNTech,2022/3/9
USA,Johnson&Johnson,2022/3/10
USA,Moderna,2022/3/10
USA,Pfizer/BioNTech,2022/3/10
USA,Johnson&Johnson,2022/3/11
USA,Moderna,2022/3/11
USA,Pfizer/BioNTech,2022/3/11
USA,Johnson&Johnson,2022/3/12
USA,Moderna,2022/3/12
USA,Pfizer/BioNTech,2022/3/12
USA,Johnson&Johnson,2022/3/13
USA,Moderna,2022/3/13
USA,Pfizer/BioNTech,2022/3/13
USA,Johnson&Johnson,2022/3/14
USA,Moderna,2022/3/14
USA,Pfizer/BioNTech,2022/3/14
USA,Johnson&Johnson,2022/3/15
USA,Moderna,2022/3/15
USA,Pfizer/BioNTech,2022/3/15
USA,Johnson&Johnson,2022/3/16
USA,Moderna,2022/3/16
USA,Pfizer/BioNTech,2022/3/16
USA,Johnson&Johnson,2022/3/17
USA,Moderna,2022/3/17
USA,Pfizer/BioNTech,2022/3/17
USA,Johnson&Johnson,2022/3/18
USA,Moderna,2022/3/18
USA,Pfizer/BioNTech,2022/3/18
USA,Johnson&Johnson,2022/3/19
USA,Moderna,2022/3/19
USA,Pfizer/BioNTech,2022/3/19
USA,Johnson&Johnson,2022/3/20
USA,Moderna,2022/3/20
USA,Pfizer/BioNTech,2022/3/20
USA,Johnson&Johnson,2022/3/21
USA,Moderna,2022/3/21
USA,Pfizer/BioNTech,2022/3/21
USA,Johnson&Johnson,2022/3/22
USA,Moderna,2022/3/22
USA,Pfizer/BioNTech,2022/3/22
USA,Johnson&Johnson,2022/3/23
USA,Moderna,2022/3/23
USA,Pfizer/BioNTech,2022/3/23
USA,Johnson&Johnson,2022/3/24
USA,Moderna,2022/3/24
USA,Pfizer/BioNTech,2022/3/24
USA,Johnson&Johnson,2022/3/25
USA,Moderna,2022/3/25
USA,Pfizer/BioNTech,2022/3/25
USA,Johnson&Johnson,2022/3/26
USA,Moderna,2022/3/26
USA,Pfizer/BioNTech,2022/3/26
USA,Johnson&Johnson,2022/3/27
USA,Moderna,2022/3/27
USA,Pfizer/BioNTech,2022/3/27
USA,Johnson&Johnson,2022/3/28
USA,Moderna,2022/3/28
USA,Pfizer/BioNTech,2022/3/28
USA,Johnson&Johnson,2022/3/29
USA,Moderna,2022/3/29
USA,Pfizer/BioNTech,2022/3/29
USA,Johnson&Johnson,2022/3/30
USA,Moderna,2022/3/30
USA,Pfizer/BioNTech,2022/3/30
USA,Johnson&Johnson,2022/3/31
USA,Moderna,2022/3/31
USA,Pfizer/BioNTech,2022/3/31
USA,Johnson&Johnson,2022/4/1
USA,Moderna,2022/4/1
USA,Pfizer/BioNTech,2022/4/1
USA,Johnson&Johnson,2022/4/2
USA,Moderna,2022/4/2
USA,Pfizer/BioNTech,2022/4/2
USA,Johnson&Johnson,2022/4/3
USA,Moderna,2022/4/3
USA,Pfizer/BioNTech,2022/4/3
USA,Johnson&Johnson,2022/4/4
USA,Moderna,2022/4/4
USA,Pfizer/BioNTech,2022/4/4
USA,Johnson&Johnson,2022/4/5
USA,Moderna,2022/4/5
USA,Pfizer/BioNTech,2022/4/5
USA,Johnson&Johnson,2022/4/6
USA,Moderna,2022/4/6
USA,Pfizer/BioNTech,2022/4/6
USA,Johnson&Johnson,2022/4/7
USA,Moderna,2022/4/7
USA,Pfizer/BioNTech,2022/4/7
USA,Johnson&Johnson,2022/4/8
USA,Moderna,2022/4/8
USA,Pfizer/BioNTech,2022/4/8
USA,Johnson&Johnson,2022/4/9
USA,Moderna,2022/4/9
USA,Pfizer/BioNTech,2022/4/9
USA,Johnson&Johnson,2022/4/10
USA,Moderna,2022/4/10
USA,Pfizer/BioNTech,2022/4/10
USA,Johnson&Johnson,2022/4/11
USA,Moderna,2022/4/11
USA,Pfizer/BioNTech,2022/4/11
USA,Johnson&Johnson,2022/4/12
USA,Moderna,2022/4/12
USA,Pfizer/BioNTech,2022/4/12
USA,Johnson&Johnson,2022/4/13
USA,Moderna,2022/4/13
USA,Pfizer/BioNTech,2022/4/13
USA,Johnson&Johnson,2022/4/14
USA,Moderna,2022/4/14
USA,Pfizer/BioNTech,2022/4/14
USA,Johnson&Johnson,2022/4/15
USA,Moderna,2022/4/15
USA,Pfizer/BioNTech,2022/4/15
USA,Johnson&Johnson,2022/4/16
USA,Moderna,2022/4/16
USA,Pfizer/BioNTech,2022/4/16
USA,Johnson&Johnson,2022/4/17
USA,Moderna,2022/4/17
USA,Pfizer/BioNTech,2022/4/17
USA,Johnson&Johnson,2022/4/18
USA,Moderna,2022/4/18
USA,Pfizer/BioNTech,2022/4/18
USA,Johnson&Johnson,2022/4/19
USA,Moderna,2022/4/19
USA,Pfizer/BioNTech,2022/4/19
USA,Johnson&Johnson,2022/4/20
USA,Moderna,2022/4/20
USA,Pfizer/BioNTech,2022/4/20
USA,Johnson&Johnson,2022/4/21
USA,Moderna,2022/4/21
USA,Pfizer/BioNTech,2022/4/21
USA,Johnson&Johnson,2022/4/22
USA,Moderna,2022/4/22
USA,Pfizer/BioNTech,2022/4/22
USA,Johnson&Johnson,2022/4/23
USA,Moderna,2022/4/23
USA,Pfizer/BioNTech,2022/4/23
USA,Johnson&Johnson,2022/4/24
USA,Moderna,2022/4/24
USA,Pfizer/BioNTech,2022/4/24
USA,Johnson&Johnson,2022/4/25
USA,Moderna,2022/4/25
USA,Pfizer/BioNTech,2022/4/25
USA,Johnson&Johnson,2022/4/26
USA,Moderna,2022/4/26
USA,Pfizer/BioNTech,2022/4/26
USA,Johnson&Johnson,2022/4/27
USA,Moderna,2022/4/27
USA,Pfizer/BioNTech,2022/4/27
USA,Johnson&Johnson,2022/4/28
USA,Moderna,2022/4/28
USA,Pfizer/BioNTech,2022/4/28
USA,Johnson&Johnson,2022/4/29
USA,Moderna,2022/4/29
USA,Pfizer/BioNTech,2022/4/29
USA,Johnson&Johnson,2022/4/30
USA,Moderna,2022/4/30
USA,Pfizer/BioNTech,2022/4/30
USA,Johnson&Johnson,2022/5/1
USA,Moderna,2022/5/1
USA,Pfizer/BioNTech,2022/5/1
USA,Johnson&Johnson,2022/5/2
USA,Moderna,2022/5/2
USA,Pfizer/BioNTech,2022/5/2
USA,Johnson&Johnson,2022/5/3
USA,Moderna,2022/5/3
USA,Pfizer/BioNTech,2022/5/3
USA,Johnson&Johnson,2022/5/4
USA,Moderna,2022/5/4
USA,Pfizer/BioNTech,2022/5/4
USA,Johnson&Johnson,2022/5/5
USA,Moderna,2022/5/5
USA,Pfizer/BioNTech,2022/5/5
USA,Johnson&Johnson,2022/5/6
USA,Moderna,2022/5/6
USA,Pfizer/BioNTech,2022/5/6
USA,Johnson&Johnson,2022/5/7
USA,Moderna,2022/5/7
USA,Pfizer/BioNTech,2022/5/7
USA,Johnson&Johnson,2022/5/8
USA,Moderna,2022/5/8
USA,Pfizer/BioNTech,2022/5/8
USA,Johnson&Johnson,2022/5/9
USA,Moderna,2022/5/9
USA,Pfizer/BioNTech,2022/5/9
USA,Johnson&Johnson,2022/5/10
USA,Moderna,2022/5/10
USA,Pfizer/BioNTech,2022/5/10
USA,Johnson&Johnson,2022/5/11
USA,Moderna,2022/5/11
USA,Pfizer/BioNTech,2022/5/11
USA,Johnson&Johnson,2022/5/12
USA,Moderna,2022/5/12
USA,Pfizer/BioNTech,2022/5/12
USA,Johnson&Johnson,2022/5/13
USA,Moderna,2022/5/13
USA,Pfizer/BioNTech,2022/5/13
USA,Johnson&Johnson,2022/5/14
USA,Moderna,2022/5/14
USA,Pfizer/BioNTech,2022/5/14
USA,Johnson&Johnson,2022/5/15
USA,Moderna,2022/5/15
USA,Pfizer/BioNTech,2022/5/15
USA,Johnson&Johnson,2022/5/16
USA,Moderna,2022/5/16
USA,Pfizer/BioNTech,2022/5/16
USA,Johnson&Johnson,2022/5/17
USA,Moderna,2022/5/17
USA,Pfizer/BioNTech,2022/5/17
USA,Johnson&Johnson,2022/5/18
USA,Moderna,2022/5/18
USA,Pfizer/BioNTech,2022/5/18
USA,Johnson&Johnson,2022/5/19
USA,Moderna,2022/5/19
USA,Pfizer/BioNTech,2022/5/19
USA,Johnson&Johnson,2022/5/20
USA,Moderna,2022/5/20
USA,Pfizer/BioNTech,2022/5/20
USA,Johnson&Johnson,2022/5/21
USA,Moderna,2022/5/21
USA,Pfizer/BioNTech,2022/5/21
USA,Johnson&Johnson,2022/5/22
USA,Moderna,2022/5/22
USA,Pfizer/BioNTech,2022/5/22
USA,Johnson&Johnson,2022/5/23
USA,Moderna,2022/5/23
USA,Pfizer/BioNTech,2022/5/23
USA,Johnson&Johnson,2022/5/24
USA,Moderna,2022/5/24
USA,Pfizer/BioNTech,2022/5/24
USA,Johnson&Johnson,2022/5/25
USA,Moderna,2022/5/25
USA,Pfizer/BioNTech,2022/5/25
USA,Johnson&Johnson,2022/5/26
USA,Moderna,2022/5/26
USA,Pfizer/BioNTech,2022/5/26
USA,Johnson&Johnson,2022/5/27
USA,Moderna,2022/5/27
USA,Pfizer/BioNTech,2022/5/27
USA,Johnson&Johnson,2022/5/28
USA,Moderna,2022/5/28
USA,Pfizer/BioNTech,2022/5/28
USA,Johnson&Johnson,2022/5/29
USA,Moderna,2022/5/29
USA,Pfizer/BioNTech,2022/5/29
USA,Johnson&Johnson,2022/5/30
USA,Moderna,2022/5/30
USA,Pfizer/BioNTech,2022/5/30
USA,Johnson&Johnson,2022/5/31
USA,Moderna,2022/5/31
USA,Pfizer/BioNTech,2022/5/31
USA,Johnson&Johnson,2022/6/1
USA,Moderna,2022/6/1
USA,Pfizer/BioNTech,2022/6/1
USA,Johnson&Johnson,2022/6/2
USA,Moderna,2022/6/2
USA,Pfizer/BioNTech,2022/6/2
USA,Johnson&Johnson,2022/6/3
USA,Moderna,2022/6/3
USA,Pfizer/BioNTech,2022/6/3
USA,Johnson&Johnson,2022/6/4
USA,Moderna,2022/6/4
USA,Pfizer/BioNTech,2022/6/4
USA,Johnson&Johnson,2022/6/5
USA,Moderna,2022/6/5
USA,Pfizer/BioNTech,2022/6/5
USA,Johnson&Johnson,2022/6/6
USA,Moderna,2022/6/6
USA,Pfizer/BioNTech,2022/6/6
USA,Johnson&Johnson,2022/6/7
USA,Moderna,2022/6/7
USA,Pfizer/BioNTech,2022/6/7
USA,Johnson&Johnson,2022/6/8
USA,Moderna,2022/6/8
USA,Pfizer/BioNTech,2022/6/8
USA,Johnson&Johnson,2022/6/9
USA,Moderna,2022/6/9
USA,Pfizer/BioNTech,2022/6/9
USA,Johnson&Johnson,2022/6/10
USA,Moderna,2022/6/10
USA,Pfizer/BioNTech,2022/6/10
USA,Johnson&Johnson,2022/6/11
USA,Moderna,2022/6/11
USA,Pfizer/BioNTech,2022/6/11
USA,Johnson&Johnson,2022/6/12
USA,Moderna,2022/6/12
USA,Pfizer/BioNTech,2022/6/12
USA,Johnson&Johnson,2022/6/13
USA,Moderna,2022/6/13
USA,Pfizer/BioNTech,2022/6/13
USA,Johnson&Johnson,2022/6/14
USA,Moderna,2022/6/14
USA,Pfizer/BioNTech,2022/6/14
USA,Johnson&Johnson,2022/6/15
USA,Moderna,2022/6/15
USA,Pfizer/BioNTech,2022/6/15
USA,Johnson&Johnson,2022/6/16
USA,Moderna,2022/6/16
USA,Pfizer/BioNTech,2022/6/16
USA,Johnson&Johnson,2022/6/17
USA,Moderna,2022/6/17
USA,Pfizer/BioNTech,2022/6/17
USA,Johnson&Johnson,2022/6/18
USA,Moderna,2022/6/18
USA,Pfizer/BioNTech,2022/6/18
USA,Johnson&Johnson,2022/6/19
USA,Moderna,2022/6/19
USA,Pfizer/BioNTech,2022/6/19
USA,Johnson&Johnson,2022/6/20
USA,Moderna,2022/6/20
USA,Pfizer/BioNTech,2022/6/20
USA,Johnson&Johnson,2022/6/21
USA,Moderna,2022/6/21
USA,Pfizer/BioNTech,2022/6/21
USA,Johnson&Johnson,2022/6/22
USA,Moderna,2022/6/22
USA,Pfizer/BioNTech,2022/6/22
USA,Johnson&Johnson,2022/6/23
USA,Moderna,2022/6/23
USA,Pfizer/BioNTech,2022/6/23
USA,Johnson&Johnson,2022/6/24
USA,Moderna,2022/6/24
USA,Pfizer/BioNTech,2022/6/24
USA,Johnson&Johnson,2022/6/25
USA,Moderna,2022/6/25
USA,Pfizer/BioNTech,2022/6/25
USA,Johnson&Johnson,2022/6/26
USA,Moderna,2022/6/26
USA,Pfizer/BioNTech,2022/6/26
USA,Johnson&Johnson,2022/6/27
USA,Moderna,2022/6/27
USA,Pfizer/BioNTech,2022/6/27
USA,Johnson&Johnson,2022/6/28
USA,Moderna,2022/6/28
USA,Pfizer/BioNTech,2022/6/28
USA,Johnson&Johnson,2022/6/29
USA,Moderna,2022/6/29
USA,Pfizer/BioNTech,2022/6/29
USA,Johnson&Johnson,2022/6/30
USA,Moderna,2022/6/30
USA,Pfizer/BioNTech,2022/6/30
USA,Johnson&Johnson,2022/7/1
USA,Moderna,2022/7/1
USA,Pfizer/BioNTech,2022/7/1
USA,Johnson&Johnson,2022/7/2
USA,Moderna,2022/7/2
USA,Pfizer/BioNTech,2022/7/2
USA,Johnson&Johnson,2022/7/3
USA,Moderna,2022/7/3
USA,Pfizer/BioNTech,2022/7/3
USA,Johnson&Johnson,2022/7/4
USA,Moderna,2022/7/4
USA,Pfizer/BioNTech,2022/7/4
USA,Johnson&Johnson,2022/7/5
USA,Moderna,2022/7/5
USA,Pfizer/BioNTech,2022/7/5
USA,Johnson&Johnson,2022/7/6
USA,Moderna,2022/7/6
USA,Pfizer/BioNTech,2022/7/6
USA,Johnson&Johnson,2022/7/7
USA,Moderna,2022/7/7
USA,Pfizer/BioNTech,2022/7/7
USA,Johnson&Johnson,2022/7/8
USA,Moderna,2022/7/8
USA,Pfizer/BioNTech,2022/7/8
USA,Johnson&Johnson,2022/7/9
USA,Moderna,2022/7/9
USA,Pfizer/BioNTech,2022/7/9
USA,Johnson&Johnson,2022/7/10
USA,Moderna,2022/7/10
USA,Pfizer/BioNTech,2022/7/10
USA,Johnson&Johnson,2022/7/11
USA,Moderna,2022/7/11
USA,Pfizer/BioNTech,2022/7/11
